Filename,konsentrasi (pppm),Rasio volume logam : pigmen (mL),temperatur,watu reaksi (menit),Background,Light type,Jarak (cm),device,ISO,Aperture f/number,Shutter speed,notes,mean_R,mean_G,mean_B,R_norm,G_norm,B_norm,h,s,v,R_G_ratio,R_B_ratio,G_B_ratio
7cu_P4P.jpg,7,6 : 4,25°C,5,putih,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,200.92222222222225,187.4833333333333,186.4777777777778,0.787930283224401,0.7352287581699345,0.731285403050109,4.176923076922833,0.07189072609633354,0.787930283224401,1.071680439953108,1.0774593280717788,1.0053923559265139
80cu_H3P.jpg,80,6 : 3,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/20 s,,208.8111111111111,198.99444444444444,198.06666666666663,0.8188671023965142,0.7803703703703704,0.7767320261437908,5.1809720785936975,0.05145532911190347,0.8188671023965142,1.0493313551779881,1.0542466007583198,1.0046841641186148
80cu_H4P.jpg,80,6 : 4,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/20 s,,205.76111111111112,194.6833333333333,194.17777777777775,0.8069063180827887,0.7634640522875816,0.7614814814814813,2.6187050359713453,0.05629505629505651,0.8069063180827887,1.0569015155596762,1.0596532332702686,1.0026035654477958
80cu_P3P.jpg,80,6 : 3,25°C,5,putih,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,199.77777777777777,189.7722222222222,187.0055555555556,0.7834422657952069,0.7442047930283224,0.7333551198257082,12.996955197911973,0.06393214682981065,0.7834422657952069,1.0527240203316748,1.0682986188083017,1.0147945639564175
8cu_H3P.jpg,8,6 : 3,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,204.34444444444443,192.28333333333333,192.11666666666667,0.801350762527233,0.7540522875816993,0.7533986928104576,0.8178100863242435,0.05983905171007541,0.801350762527233,1.0627257175091551,1.063647662257986,1.0008675232018693
8cu_H4P.jpg,8,6 : 4,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/20 s,,210.0222222222222,197.9333333333333,197.94444444444449,0.8236165577342047,0.7762091503267973,0.776252723311547,359.94485294117607,0.05756004655592007,0.8236165577342047,1.061075553188683,1.0610159923945301,0.9999438624757253
8cu_P4P.jpg,8,6 : 4,25°C,5,putih,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,195.44444444444449,184.33333333333331,182.72222222222223,0.7664488017429195,0.7228758169934639,0.7165577342047931,7.598253275108959,0.06509380329732813,0.7664488017429195,1.060277269715193,1.069626020293929,1.0088172641657918
90cu_H3P.jpg,90,6 : 3,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,200.9,190.81666666666663,189.8111111111111,0.787843137254902,0.7483006535947712,0.7443572984749455,5.440881763527045,0.05519606216470336,0.787843137254902,1.0528430375429663,1.0584206465341066,1.0052976590483644
90cu_H4P.jpg,90,6 : 4,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,200.48888888888888,187.16666666666663,186.2555555555556,0.7862309368191721,0.733986928104575,0.73041394335512,3.840749414519564,0.0709931279095542,0.7862309368191721,1.0711783854908845,1.0764182964339528,1.0048917204295018
90cu_P3P.jpg,90,6 : 3,25°C,5,putih,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,195.8,185.59444444444443,182.4611111111111,0.767843137254902,0.7278213507625272,0.7155337690631808,14.094127446897062,0.06812507093405987,0.767843137254902,1.054988469784838,1.0731053742606045,1.0171726035048239
9cu_H3P.jpg,9,6 : 3,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,204.07222222222225,191.88333333333333,191.8,0.8002832244008716,0.7524836601307189,0.7521568627450981,0.4074241738341584,0.06013666185718579,0.8002832244008716,1.0635223894312509,1.063984469021052,1.000434475145458
9cu_H4P.jpg,9,6 : 4,25°C,5,hitam,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,206.4333333333333,193.12222222222223,193.10555555555555,0.8095424836601306,0.7573420479302833,0.757276688453159,0.07503126302634655,0.06456214005059469,0.8095424836601306,1.0689258330243756,1.069018090496756,1.0000863034029883
9cu_P4P.jpg,9,6 : 4,25°C,5,putih,layar smartphone redmi 5A brightness 0%,15,Samsung A32 16 MP,1250,"F1,8",1/25 s,,199.11111111111111,185.6,184.56666666666663,0.7808278867102396,0.7278431372549019,0.7237908496732025,4.262796027501963,0.0730468750000001,0.7808278867102396,1.0727969290857446,1.0788031968519485,1.0055986942084234
